fulcrum_id,fulcrum_parent_id,fulcrum_record_id,version,caption,latitude,longitude,geometry,file_size,uploaded_at,exif_date_time,exif_gps_altitude,exif_gps_date_stamp,exif_gps_time_stamp,exif_gps_dop,exif_gps_img_direction,exif_gps_img_direction_ref,exif_gps_latitude,exif_gps_latitude_ref,exif_gps_longitude,exif_gps_longitude_ref,exif_make,exif_model,exif_orientation,exif_pixel_x_dimension,exif_pixel_y_dimension,exif_software,exif_x_resolution,exif_y_resolution
67a45464-e3d2-4e15-b70e-716dda775401,3c08cbb3-c284-4bb3-a304-823d04af0a6e,8322e922-3871-46bf-a73c-2fc4985876ba,1,,41.64211111111111,-80.42879166666667,POINT (-80.42879166666667 41.64211111111111),155186,2022-05-20 16:55:50 UTC,2022-05-19 21:10:14 UTC,312.7366242979604,,,4.901317233809001,61.88624192059095,T,41.64211111111111,N,-80.42879166666667,W,Apple,iPhone 12 Pro,,810.0,1080.0,"Fulcrum iOS 3.2.2 (8459), iOS 15.4.1, Apple, Unknown Device",72.0,72.0
68778835-4137-4a3a-8300-3fdcfbca25a7,125258d2-62db-489a-b4f9-3b36698d3404,8322e922-3871-46bf-a73c-2fc4985876ba,1,,41.641930555555554,-80.4288638888889,POINT (-80.4288638888889 41.641930555555554),160208,2022-05-20 16:55:52 UTC,2022-05-19 21:13:18 UTC,311.952295229523,,,4.8287765538945715,182.02012650948822,T,41.641930555555554,N,-80.4288638888889,W,Apple,iPhone 12 Pro,,810.0,1080.0,"Fulcrum iOS 3.2.2 (8459), iOS 15.4.1, Apple, Unknown Device",72.0,72.0
749377f6-be1b-41b1-855f-17048f501de4,2a4da878-de3a-410f-b518-0b936bc98a54,8322e922-3871-46bf-a73c-2fc4985876ba,1,,41.64214444444445,-80.42894444444445,POINT (-80.42894444444445 41.64214444444445),145255,2022-05-20 16:55:54 UTC,2022-05-19 21:18:01 UTC,311.96779620283587,,,4.841273232215339,107.24929044465468,T,41.64214444444445,N,-80.42894444444445,W,Apple,iPhone 12 Pro,,810.0,1080.0,"Fulcrum iOS 3.2.2 (8459), iOS 15.4.1, Apple, Unknown Device",72.0,72.0
aa20fbe1-d1d2-4a84-a8cb-921132a752d0,70f2f7d5-d0a0-42c8-b3f3-87251b50c5aa,8322e922-3871-46bf-a73c-2fc4985876ba,1,,41.64219722222222,-80.42897777777779,POINT (-80.42897777777779 41.64219722222222),145492,2022-05-20 16:55:56 UTC,2022-05-19 21:21:52 UTC,312.5071174377224,,,4.883104500381388,16.85142517814727,T,41.64219722222222,N,-80.42897777777779,W,Apple,iPhone 12 Pro,,810.0,1080.0,"Fulcrum iOS 3.2.2 (8459), iOS 15.4.1, Apple, Unknown Device",72.0,72.0
c01ce459-70f0-42ce-8202-034604010ce0,47d44b03-88c2-4204-86c3-def426b50633,8322e922-3871-46bf-a73c-2fc4985876ba,1,,41.64223611111111,-80.42891944444445,POINT (-80.42891944444445 41.64223611111111),231229,2022-05-20 16:55:59 UTC,2022-05-19 21:26:28 UTC,312.0564692982456,,,4.844513445427383,87.22670739690159,T,41.64223611111111,N,-80.42891944444445,W,Apple,iPhone 12 Pro,,810.0,1080.0,"Fulcrum iOS 3.2.2 (8459), iOS 15.4.1, Apple, Unknown Device",72.0,72.0
3d702528-f451-4c1d-88e5-2f8c87a918ac,492083bf-770d-4ada-85d7-9da13a21d361,8322e922-3871-46bf-a73c-2fc4985876ba,1,,41.642180555555555,-80.428875,POINT (-80.428875 41.642180555555555),128662,2022-05-20 16:56:00 UTC,2022-05-19 21:29:37 UTC,312.80983412322274,,,4.846203117215857,137.04486087450312,T,41.642180555555555,N,-80.428875,W,Apple,iPhone 12 Pro,,810.0,1080.0,"Fulcrum iOS 3.2.2 (8459), iOS 15.4.1, Apple, Unknown Device",72.0,72.0
f955b55c-6c9f-4eb5-a39d-01cd8d077064,7fce6149-2af8-4bc2-8efc-e02bf4b7f0e8,8322e922-3871-46bf-a73c-2fc4985876ba,1,,41.64216944444444,-80.42903055555556,POINT (-80.42903055555556 41.64216944444444),195201,2022-05-20 16:56:02 UTC,2022-05-19 21:32:52 UTC,311.70284793121976,,,4.920305837376857,252.74276729559747,T,41.64216944444444,N,-80.42903055555556,W,Apple,iPhone 12 Pro,,810.0,1080.0,"Fulcrum iOS 3.2.2 (8459), iOS 15.4.1, Apple, Unknown Device",72.0,72.0
462bb5df-49ec-4f8f-b71b-018ae889990f,2d0823da-ff06-4ce6-b66c-0d8259e806fd,8322e922-3871-46bf-a73c-2fc4985876ba,1,,41.64203055555556,-80.4288638888889,POINT (-80.4288638888889 41.64203055555556),184269,2022-05-20 16:56:04 UTC,2022-05-19 21:38:12 UTC,312.1374233128834,,,4.871506083525156,88.64161676646707,T,41.64203055555556,N,-80.4288638888889,W,Apple,iPhone 12 Pro,,810.0,1080.0,"Fulcrum iOS 3.2.2 (8459), iOS 15.4.1, Apple, Unknown Device",72.0,72.0
8133ece0-929d-492c-b59e-ac1a2355249d,89731d0e-02c0-457f-8861-dfa90a3914b6,8322e922-3871-46bf-a73c-2fc4985876ba,1,,41.64213888888889,-80.4289138888889,POINT (-80.4289138888889 41.64213888888889),151537,2022-05-20 16:56:06 UTC,2022-05-19 21:41:04 UTC,312.91866666666664,,,4.910138207111417,9.47511768661735,T,41.64213888888889,N,-80.4289138888889,W,Apple,iPhone 12 Pro,,810.0,1080.0,"Fulcrum iOS 3.2.2 (8459), iOS 15.4.1, Apple, Unknown Device",72.0,72.0
f138bbc6-2cc3-42e1-93c4-b6cd184421e4,8ced5f6b-298e-4629-8a31-a2d8fa3612ac,8322e922-3871-46bf-a73c-2fc4985876ba,1,,41.64208333333333,-80.42895833333334,POINT (-80.42895833333334 41.64208333333333),141198,2022-05-20 16:56:09 UTC,2022-05-19 21:46:10 UTC,313.02225519287833,,,4.881679355484849,354.0174863387978,T,41.64208333333333,N,-80.42895833333334,W,Apple,iPhone 12 Pro,,810.0,1080.0,"Fulcrum iOS 3.2.2 (8459), iOS 15.4.1, Apple, Unknown Device",72.0,72.0
9bd35ea5-5f93-434e-95d3-fedb4b2de9af,3eaf48b5-1e48-46e3-b22d-1976ff580cfe,8322e922-3871-46bf-a73c-2fc4985876ba,1,,41.642022222222224,-80.42888055555557,POINT (-80.42888055555557 41.642022222222224),142808,2022-05-20 16:56:12 UTC,2022-05-19 21:48:40 UTC,312.5401948842875,,,4.823340040241448,218.6513671875,T,41.642022222222224,N,-80.42888055555557,W,Apple,iPhone 12 Pro,,810.0,1080.0,"Fulcrum iOS 3.2.2 (8459), iOS 15.4.1, Apple, Unknown Device",72.0,72.0
38e098c0-83bc-42ea-a36e-bc6ca0483635,d558ad5e-9fde-4f34-8915-b02622fcd442,8322e922-3871-46bf-a73c-2fc4985876ba,1,,41.641983333333336,-80.42901944444445,POINT (-80.42901944444445 41.641983333333336),169835,2022-05-20 16:56:15 UTC,2022-05-19 21:53:11 UTC,312.523765574527,,,4.853863275039745,295.125,T,41.641983333333336,N,-80.42901944444445,W,Apple,iPhone 12 Pro,,810.0,1080.0,"Fulcrum iOS 3.2.2 (8459), iOS 15.4.1, Apple, Unknown Device",72.0,72.0
d450b197-3752-4f8b-8026-3aca8cb36265,58747ee2-ee85-4244-9c3a-573a226aac86,8322e922-3871-46bf-a73c-2fc4985876ba,1,,41.64203333333333,-80.4289,POINT (-80.4289 41.64203333333333),162097,2022-05-20 16:56:17 UTC,2022-05-19 21:55:41 UTC,311.98921417565487,,,4.847482057595868,129.91184999033442,T,41.64203333333333,N,-80.4289,W,Apple,iPhone 12 Pro,,810.0,1080.0,"Fulcrum iOS 3.2.2 (8459), iOS 15.4.1, Apple, Unknown Device",72.0,72.0
0f46e8b4-5a64-4e70-8232-e9647f779f4b,7928e204-2d85-4f37-a7b2-da2caca2807e,8322e922-3871-46bf-a73c-2fc4985876ba,1,,41.64212777777778,-80.42886111111112,POINT (-80.42886111111112 41.64212777777778),188121,2022-05-20 16:56:19 UTC,2022-05-19 22:04:03 UTC,312.51889994148627,,,4.898665147322156,48.9614181438999,T,41.64212777777778,N,-80.42886111111112,W,Apple,iPhone 12 Pro,,810.0,1080.0,"Fulcrum iOS 3.2.2 (8459), iOS 15.4.1, Apple, Unknown Device",72.0,72.0
de81c5b4-c9bf-4a1a-ae55-15c4db82d6cd,3b989a29-8ab1-4a2a-9da6-127ad507d60b,8322e922-3871-46bf-a73c-2fc4985876ba,1,,41.64205277777778,-80.42904722222222,POINT (-80.42904722222222 41.64205277777778),164990,2022-05-20 16:56:21 UTC,2022-05-19 22:22:49 UTC,312.55712936732766,,,4.887028985507246,329.56463595839523,T,41.64205277777778,N,-80.42904722222222,W,Apple,iPhone 12 Pro,,810.0,1080.0,"Fulcrum iOS 3.2.2 (8459), iOS 15.4.1, Apple, Unknown Device",72.0,72.0
8d509db0-4b45-48d4-a664-943d4afed5ff,3cb47eb5-926b-403c-b381-2b2a7e69cdda,8322e922-3871-46bf-a73c-2fc4985876ba,1,,41.64198888888889,-80.42896111111112,POINT (-80.42896111111112 41.64198888888889),180175,2022-05-20 17:01:02 UTC,2022-05-19 22:25:36 UTC,312.0395215808632,,,4.925684879673074,246.87529002320187,T,41.64198888888889,N,-80.42896111111112,W,Apple,iPhone 12 Pro,,810.0,1080.0,"Fulcrum iOS 3.2.2 (8459), iOS 15.4.1, Apple, Unknown Device",72.0,72.0
9cde3f6c-e658-4ff4-be0e-7656848fa7f3,386dc799-c3b5-49b8-ad91-3d4b481fd66a,8322e922-3871-46bf-a73c-2fc4985876ba,1,,41.64243888888889,-80.42905277777778,POINT (-80.42905277777778 41.64243888888889),168675,2022-05-20 17:01:05 UTC,2022-05-19 22:31:51 UTC,312.7129113924051,,,4.851308099081548,252.3309481216458,T,41.64243888888889,N,-80.42905277777778,W,Apple,iPhone 12 Pro,,810.0,1080.0,"Fulcrum iOS 3.2.2 (8459), iOS 15.4.1, Apple, Unknown Device",72.0,72.0
7cd806d3-a84e-4eb5-9e9b-7ae234daed04,bbbed750-08db-46f5-a7dd-87bbcd3060e4,8322e922-3871-46bf-a73c-2fc4985876ba,1,,41.64244722222222,-80.42897500000001,POINT (-80.42897500000001 41.64244722222222),152923,2022-05-20 17:01:07 UTC,2022-05-19 22:34:54 UTC,312.57106981416376,,,4.797867432203824,194.87179565429688,T,41.64244722222222,N,-80.42897500000001,W,Apple,iPhone 12 Pro,,810.0,1080.0,"Fulcrum iOS 3.2.2 (8459), iOS 15.4.1, Apple, Unknown Device",72.0,72.0
e739fd67-a95e-484a-80ff-d624c0ba94de,804617a7-c683-4e1d-bcc1-183bfd1b280d,8322e922-3871-46bf-a73c-2fc4985876ba,1,,41.64245,-80.42911388888889,POINT (-80.42911388888889 41.64245),185902,2022-05-20 17:01:09 UTC,2022-05-19 22:38:33 UTC,312.55428704566634,,,4.850326536052246,195.12330623306232,T,41.64245,N,-80.42911388888889,W,Apple,iPhone 12 Pro,,810.0,1080.0,"Fulcrum iOS 3.2.2 (8459), iOS 15.4.1, Apple, Unknown Device",72.0,72.0
ba71afdd-85ad-4528-92da-f812c671fe68,5d5f5305-fffc-4954-a1db-8cc032081e1b,8322e922-3871-46bf-a73c-2fc4985876ba,1,,41.64254722222222,-80.42908333333334,POINT (-80.42908333333334 41.64254722222222),154118,2022-05-20 17:01:12 UTC,2022-05-19 22:42:25 UTC,313.8658935474279,,,4.933945756780402,59.2903938167096,T,41.64254722222222,N,-80.42908333333334,W,Apple,iPhone 12 Pro,,810.0,1080.0,"Fulcrum iOS 3.2.2 (8459), iOS 15.4.1, Apple, Unknown Device",72.0,72.0
122ae19b-a0c0-4164-a388-9c642fca36df,2e5fec3c-8585-49fb-bf39-53c4a6749f2a,9cc76039-e43a-4d91-b910-b95a3f0088f0,1,,41.642202777777776,-80.42893333333333,POINT (-80.42893333333333 41.642202777777776),246318,2022-05-20 18:37:32 UTC,2022-05-20 13:37:22 UTC,313.02347611202634,,,4.770911562864172,162.97590637907297,T,41.642202777777776,N,-80.42893333333333,W,Apple,iPhone 12 Pro,,810.0,1080.0,"Fulcrum iOS 3.2.2 (8459), iOS 15.4.1, Apple, Unknown Device",72.0,72.0
facd53f6-f05b-4973-b32d-12b2f55431dc,7c3bf2c5-a624-4425-a069-7b82f62dbf7e,9cc76039-e43a-4d91-b910-b95a3f0088f0,1,,41.642294444444445,-80.42891111111112,POINT (-80.42891111111112 41.642294444444445),225764,2022-05-20 18:37:34 UTC,2022-05-20 13:42:19 UTC,313.44498480243163,,,4.760301981755269,90.5265045834994,T,41.642294444444445,N,-80.42891111111112,W,Apple,iPhone 12 Pro,,810.0,1080.0,"Fulcrum iOS 3.2.2 (8459), iOS 15.4.1, Apple, Unknown Device",72.0,72.0
1cb017ee-65aa-48c3-bec8-34f1c6816ee4,6293bd30-8d25-4c5a-94d2-a3e9993f2d37,9cc76039-e43a-4d91-b910-b95a3f0088f0,1,,41.642577777777774,-80.42906111111111,POINT (-80.42906111111111 41.642577777777774),259522,2022-05-20 18:37:40 UTC,2022-05-20 13:54:24 UTC,312.01968019680197,,,4.5986280839289835,161.7559814453125,T,41.642577777777774,N,-80.42906111111111,W,Apple,iPhone 12 Pro,,810.0,1080.0,"Fulcrum iOS 3.2.2 (8459), iOS 15.4.1, Apple, Unknown Device",72.0,72.0
128284c5-81c5-40ed-9a12-ace05ca82699,a4d1c83c-3796-4b3c-87b4-7651edee34c9,4d89d571-5852-48bd-b8a8-0478c7febd38,1,,41.64206388888889,-80.42891944444445,POINT (-80.42891944444445 41.64206388888889),247522,2022-05-20 19:22:58 UTC,2022-05-20 13:31:14 UTC,311.9455709711846,,,4.921281296023564,323.2984924623116,T,41.64206388888889,N,-80.42891944444445,W,Apple,iPhone SE (2nd generation),,810.0,1080.0,"Fulcrum iOS 3.2.2 (8459), iOS 15.4.1, Apple, Unknown Device",72.0,72.0
dfd0b36e-2b5f-488a-943b-e34f4d3a4cd5,e9f3c456-f9cf-4634-b9c4-9f51feaa84d5,4d89d571-5852-48bd-b8a8-0478c7febd38,1,,41.642313888888886,-80.42897777777779,POINT (-80.42897777777779 41.642313888888886),244348,2022-05-20 19:23:05 UTC,2022-05-20 14:15:27 UTC,312.351909830933,,,11.475797728501894,56.37617486338798,T,41.642313888888886,N,-80.42897777777779,W,Apple,iPhone SE (2nd generation),,810.0,1080.0,"Fulcrum iOS 3.2.2 (8459), iOS 15.4.1, Apple, Unknown Device",72.0,72.0
24688656-d5bb-40e1-825d-703cdb5bc6d9,aaf393d6-73f1-4049-8a88-0b4e48cb65c4,4d89d571-5852-48bd-b8a8-0478c7febd38,1,,41.64228055555556,-80.42880555555556,POINT (-80.42880555555556 41.64228055555556),208849,2022-05-20 19:23:09 UTC,2022-05-20 14:19:25 UTC,312.24208860759495,,,4.752642880740007,123.81581125827815,T,41.64228055555556,N,-80.42880555555556,W,Apple,iPhone SE (2nd generation),,810.0,1080.0,"Fulcrum iOS 3.2.2 (8459), iOS 15.4.1, Apple, Unknown Device",72.0,72.0
72a67133-19fb-4034-8502-051d82db9804,02783805-8d2b-49a5-aeec-ca82519a7c9e,c4f73d97-fbfb-4bfd-a2ab-fcecb286a09c,1,,41.56805277777778,-80.45164444444444,POINT (-80.45164444444444 41.56805277777778),236806,2022-05-27 12:48:43 UTC,2022-05-26 21:48:25 UTC,387.0400704535447,,,4.70829218820892,225.33482364629904,T,41.56805277777778,N,-80.45164444444444,W,Apple,iPhone 13 Pro,,810.0,1080.0,"Fulcrum iOS 3.2.2 (8459), iOS 15.5, Apple, Unknown Device",72.0,72.0
017f12bf-d25c-4b19-9b2b-b106c2c4f168,fe10b8fd-f984-4b24-8a3d-3f827c224db6,c4f73d97-fbfb-4bfd-a2ab-fcecb286a09c,1,,41.568086111111114,-80.45160833333334,POINT (-80.45160833333334 41.568086111111114),242061,2022-05-27 12:48:52 UTC,2022-05-26 21:53:35 UTC,376.97518530454397,,,4.5987189571862,220.74401844912077,T,41.568086111111114,N,-80.45160833333334,W,Apple,iPhone 13 Pro,,810.0,1080.0,"Fulcrum iOS 3.2.2 (8459), iOS 15.5, Apple, Unknown Device",72.0,72.0
487486e7-9ea9-485d-8bf4-37956d444c74,530f9256-bec0-4fe1-b36c-80e53343921d,c4f73d97-fbfb-4bfd-a2ab-fcecb286a09c,1,,41.568125,-80.45155277777778,POINT (-80.45155277777778 41.568125),220864,2022-05-27 12:48:57 UTC,2022-05-26 21:59:51 UTC,373.1925658234383,,,77.27000787194962,,,41.568125,N,-80.45155277777778,W,Apple,iPhone 13 Pro,,810.0,1080.0,"Fulcrum iOS 3.2.2 (8459), iOS 15.5, Apple, Unknown Device",72.0,72.0
db001d9d-bb2e-40c1-8906-0ce303158a02,9c827f3e-f4c8-459b-8b2b-e38b9ee92bda,c4f73d97-fbfb-4bfd-a2ab-fcecb286a09c,1,,41.56816388888889,-80.45151666666666,POINT (-80.45151666666666 41.56816388888889),266920,2022-05-27 12:49:03 UTC,2022-05-26 22:31:10 UTC,371.54500978473584,,,4.1226542249870395,251.61167883211678,T,41.56816388888889,N,-80.45151666666666,W,Apple,iPhone 13 Pro,,810.0,1080.0,"Fulcrum iOS 3.2.2 (8459), iOS 15.5, Apple, Unknown Device",72.0,72.0
36838d72-a997-41c4-9343-54b2c74cce48,b62ef0df-3ba0-43b1-be9a-fb2882a51a27,c4f73d97-fbfb-4bfd-a2ab-fcecb286a09c,1,,41.568325,-80.45148888888889,POINT (-80.45148888888889 41.568325),309232,2022-05-27 12:55:44 UTC,2022-05-26 22:59:18 UTC,386.1950121233114,,,4.699350401222774,19.988025659301496,T,41.568325,N,-80.45148888888889,W,Apple,iPhone 13 Pro,,810.0,1080.0,"Fulcrum iOS 3.2.2 (8459), iOS 15.5, Apple, Unknown Device",72.0,72.0
3857a8d3-8327-4834-af84-742fe67f1202,b62ef0df-3ba0-43b1-be9a-fb2882a51a27,c4f73d97-fbfb-4bfd-a2ab-fcecb286a09c,1,,41.56966388888889,-80.45570277777779,POINT (-80.45570277777779 41.56966388888889),311521,2022-05-27 12:55:46 UTC,2022-05-26 23:10:37 UTC,371.3191836734694,,,80.0,190.85179153094464,T,41.56966388888889,N,-80.45570277777779,W,Apple,iPhone 13 Pro,,810.0,1080.0,"Fulcrum iOS 3.2.2 (8459), iOS 15.5, Apple, Unknown Device",72.0,72.0
54878197-6d26-4ef5-b537-84620719a47a,7e4616a3-8a66-49ca-a4bf-0427ee739384,7a980dea-bf83-4def-9194-10c335ae3832,1,,41.568219444444445,-80.45154166666667,POINT (-80.45154166666667 41.568219444444445),205694,2022-05-27 21:20:19 UTC,2022-05-26 21:29:17 UTC,372.93314606741575,,,4.583742774566474,141.3520202020202,T,41.568219444444445,N,-80.45154166666667,W,Apple,iPhone SE (2nd generation),,810.0,1080.0,"Fulcrum iOS 3.2.2 (8459), iOS 15.4.1, Apple, Unknown Device",72.0,72.0
7361b8be-33ca-49db-ba18-9524ac91846e,005bd1eb-65de-44d3-bb32-7c6ad2d914ac,7a980dea-bf83-4def-9194-10c335ae3832,1,,41.568136111111116,-80.45167777777777,POINT (-80.45167777777777 41.568136111111116),137791,2022-05-27 21:20:21 UTC,2022-05-26 21:35:47 UTC,373.6735311932162,,,12.59806598407281,270.8028259473346,T,41.568136111111116,N,-80.45167777777777,W,Apple,iPhone SE (2nd generation),,810.0,1080.0,"Fulcrum iOS 3.2.2 (8459), iOS 15.4.1, Apple, Unknown Device",72.0,72.0
21a6f803-6a69-4c70-a538-059a88cfe143,7aa9e2bb-d0dd-4fd9-947d-53d4bb39867a,7a980dea-bf83-4def-9194-10c335ae3832,1,,41.56823611111111,-80.45153888888889,POINT (-80.45153888888889 41.56823611111111),148892,2022-05-27 21:20:23 UTC,2022-05-26 21:46:06 UTC,378.3997335109927,,,4.654033005748192,90.02799987746225,T,41.56823611111111,N,-80.45153888888889,W,Apple,iPhone SE (2nd generation),,810.0,1080.0,"Fulcrum iOS 3.2.2 (8459), iOS 15.4.1, Apple, Unknown Device",72.0,72.0
77ef2799-4b2c-4e29-992a-a806e7969581,780c0d9a-acc5-417e-8215-503d0d6142f0,7a980dea-bf83-4def-9194-10c335ae3832,1,,41.56823055555556,-80.45153888888889,POINT (-80.45153888888889 41.56823055555556),158853,2022-05-27 21:20:25 UTC,2022-05-26 21:53:21 UTC,376.39977090492556,,,4.669567791592659,114.88456726941885,T,41.56823055555556,N,-80.45153888888889,W,Apple,iPhone SE (2nd generation),,810.0,1080.0,"Fulcrum iOS 3.2.2 (8459), iOS 15.4.1, Apple, Unknown Device",72.0,72.0
d2c1cd01-e177-4882-9bcd-c7e1cddaae02,ed9410df-ef7f-4dbf-b222-302092976697,7a980dea-bf83-4def-9194-10c335ae3832,1,,41.56821111111111,-80.45166111111111,POINT (-80.45166111111111 41.56821111111111),178753,2022-05-27 21:20:27 UTC,2022-05-26 22:47:50 UTC,372.41348448687353,,,11.890356164383562,45.80999373433584,T,41.56821111111111,N,-80.45166111111111,W,Apple,iPhone SE (2nd generation),,810.0,1080.0,"Fulcrum iOS 3.2.2 (8459), iOS 15.4.1, Apple, Unknown Device",72.0,72.0
68bdd7d0-b33f-47fc-aa98-e19f417a839e,b0deaa66-07ee-4679-9e07-e9d8d09957bc,3470e58d-a7e7-4780-8cb6-333afaa7fa61,1,,41.568244444444446,-80.45155833333334,POINT (-80.45155833333334 41.568244444444446),174795,2022-05-27 23:25:07 UTC,2022-05-26 21:21:02 UTC,375.40297202797206,,,4.716788125961089,205.97601323407775,T,41.568244444444446,N,-80.45155833333334,W,Apple,iPhone 12 Pro,,810.0,1080.0,"Fulcrum iOS 3.2.2 (8459), iOS 15.4.1, Apple, Unknown Device",72.0,72.0
